434.05
83.8
-257.95
-583.45
-693.95
-695.2
-694.7
-694.45
-694.95
-695.7
-695.2
-694.7
-694.7
-695.2
-696.2
-694.95
-694.7
-693.95
-695.7
-696.45
-694.95
-695.45
-695.95
-695.7
-693.2
-695.2
-695.7
-695.2
-694.7
-695.45
-694.45
-694.45
-694.95
-694.7
-696.2
-695.2
-694.2
-695.7
-695.45
-695.2
-694.7
-695.45
-695.2
-693.95
-694.95
-695.45
-695.45
-694.7
-695.45
-694.2
