0.31866,75,524.48,0.48571,-116.75,-493.44,0.49792,95.75,549.18,0.35873,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.32961,73,524.48,0.48474,-118.25,-493.44,0.49866,96.25,549.18,0.35263,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.34062,74,524.48,0.47912,-117.5,-493.44,0.4989,96,549.18,0.35897,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.35163,75.25,-3.2787,0.48107,-118.25,-493.44,0.49768,96.5,549.18,0.35946,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.36265,74.5,-3.2787,0.48254,-117,-493.44,0.50012,95.5,549.18,0.35433,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.37357,74.5,-3.2787,0.47619,-116.25,16.397,0.4967,95.5,549.18,0.36654,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.3846,74.5,-3.2787,0.47692,-118.75,16.397,0.49548,96.25,9.8341,0.36166,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.39559,76,-3.2787,0.4862,-117.75,16.397,0.49695,95.75,9.8341,0.35946,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.40664,72.75,-3.2787,0.47497,-117.5,16.397,0.49548,97.25,9.8341,0.36386,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.41771,74.25,-3.2787,0.47692,-118.25,16.397,0.49646,95.5,9.8341,0.36313,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.4286,74.5,-3.2787,0.48474,-117.25,16.397,0.49817,96.25,9.8341,0.35849,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.43941,74.25,-3.2787,0.47717,-116.75,16.397,0.49573,96.75,9.8341,0.36068,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.44962,74,-3.2787,0.48645,-117.25,16.397,0.49573,97.75,9.8341,0.36166,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.46066,74.5,-3.2787,0.48816,-117.25,16.397,0.49695,96.75,9.8341,0.36142,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.47165,75,-3.2787,0.47766,-116.5,16.397,0.49573,96.5,9.8341,0.36337,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.48258,74.75,-3.2787,0.47961,-116.25,16.397,0.49866,96.25,9.8341,0.36386,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.49367,74.25,-3.2787,0.48254,-115.25,16.397,0.49744,97.75,9.8341,0.35775,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.5079,75.25,-3.2787,0.47619,-115.75,16.397,0.49451,96.25,9.8341,0.36068,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.51886,75,-3.2787,0.4862,-116.5,4.917,0.49646,97.5,9.8341,0.36093,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.52967,73.25,-3.2787,0.47619,-117,4.917,0.49548,96.5,9.8341,0.36142,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.54061,74.5,-3.2787,0.4757,-116.5,4.917,0.49621,98.25,4.919,0.35897,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.55175,75,-3.2787,0.48645,-115.5,4.917,0.49719,96.25,4.919,0.36093,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.5626,74.75,-3.2787,0.47521,-116.25,4.917,0.49621,97,4.919,0.36264,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.57362,75.5,-3.2787,0.47814,-115.5,4.917,0.49841,97.25,4.919,0.36386,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.58461,75.25,-3.2787,0.48523,-116.25,4.917,0.49695,96.25,4.919,0.36264,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.59569,74.5,-3.2787,0.48889,-115.5,4.917,0.49792,96,4.919,0.36947,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.60657,74,-3.2787,0.47839,-116.25,4.917,0.4967,97.25,4.919,0.36777,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.6176,74,-3.2787,0.48645,-117.25,4.917,0.49646,98,4.919,0.36142,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.6286,73.5,-3.2787,0.47814,-115.75,4.917,0.49621,96.75,4.919,0.36606,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.63968,74.75,-3.2787,0.47668,-115.25,4.917,0.49817,96.75,4.919,0.3663,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.65063,74,-1.6393,0.47985,-117,4.917,0.49524,96,4.919,0.36581,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.66156,75,-1.6393,0.48864,-115.25,4.917,0.49646,97,4.919,0.3641,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.67259,74.75,-1.6393,0.4779,-116.25,-3.2794,0.49573,97.25,4.919,0.36606,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.68355,74.75,-1.6393,0.48742,-116.5,-3.2794,0.49475,97.25,4.919,0.36386,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.69565,74.5,-1.6393,0.4884,-116.25,-3.2794,0.49597,97.5,-3.2787,0.36654,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.70666,75.25,-1.6393,0.47912,-116.25,-3.2794,0.49524,97,-3.2787,0.35995,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.71772,75.25,-1.6393,0.48083,-117,-3.2794,0.49597,96.5,-3.2787,0.36361,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.72862,75.75,-1.6393,0.49133,-116.25,-3.2794,0.49621,96.75,-3.2787,0.3685,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.73959,76,-1.6393,0.48571,-115.75,-3.2794,0.49597,98,-3.2787,0.35702,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.75065,76,-1.6393,0.48913,-115.75,-3.2794,0.49768,97.5,-3.2787,0.36752,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.76163,74.75,-1.6393,0.48889,-117,-3.2794,0.49524,96.5,-3.2787,0.36899,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.77267,74.25,-1.6393,0.48571,-115.75,-3.2794,0.49768,97,-3.2787,0.36117,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.78336,74.5,-1.6393,0.47741,-115.5,-3.2794,0.49524,97.5,-3.2787,0.36459,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.79372,75.25,-1.6393,0.48694,-117.5,-3.2794,0.49548,96.5,-3.2787,0.36801,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.80418,74.25,1.6393,0.47595,-116,-3.2794,0.49621,95.75,-3.2787,0.36947,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.81434,75,1.6393,0.48547,-114.75,-3.2794,0.49573,97.5,-3.2787,0.36044,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.82429,74,1.6393,0.47473,-115.5,16.39,0.49719,96.75,-3.2787,0.36435,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.83468,75.25,1.6393,0.4884,-115.25,16.39,0.49646,98,-3.2787,0.3663,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.84571,75.75,1.6393,0.48767,-116.25,16.39,0.49719,96.5,-6.5574,0.36654,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.85657,74.5,1.6393,0.47863,-117,16.39,0.49475,97.25,-6.5574,0.36361,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.86762,75.25,1.6393,0.48938,-116,16.39,0.49548,96.5,-6.5574,0.36679,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.87864,75.75,1.6393,0.48034,-115.5,16.39,0.49426,97,-6.5574,0.36801,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.88964,75.25,1.6393,0.47863,-116.25,16.39,0.49646,98,-6.5574,0.36484,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.90065,74.25,1.6393,0.48156,-116.25,16.39,0.49695,97.5,-6.5574,0.37167,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.91162,75.5,1.6393,0.47619,-116.5,16.39,0.49646,98.25,-6.5574,0.37045,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.92265,74,1.6393,0.48474,-115,16.39,0.49621,97.75,-6.5574,0.36508,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.93368,75,1.6393,0.48645,-116.75,16.39,0.49621,98.5,-6.5574,0.37387,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.94466,73.5,1.6393,0.47863,-117,16.39,0.49646,97.5,-6.5574,0.3707,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.95565,74.5,1.6393,0.48034,-116.25,16.39,0.49695,96.25,-6.5574,0.36923,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.9666,74.25,1.6393,0.48694,-116.5,16.39,0.49524,97.25,-6.5574,0.36703,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.97759,74.5,1.6393,0.47595,-116,-13.115,0.49744,97.75,-6.5574,0.3685,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.98859,74.75,1.6393,0.48571,-116.75,-13.115,0.49573,97.5,-6.5574,0.36484,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
0.99977,75.25,1.6393,0.48254,-116,-13.115,0.49475,98,8.1967,0.36874,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.0107,75,1.6393,0.48962,-115.25,-13.115,0.49866,97.25,8.1967,0.36825,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.0212,74.5,1.6393,0.48767,-115.25,-13.115,0.49573,97.75,8.1967,0.36777,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.0317,74.25,1.6393,0.48156,-115.5,-13.115,0.49621,96.25,8.1967,0.36996,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.0426,75.25,1.6393,0.48596,-115.5,-13.115,0.4967,96.25,8.1967,0.37265,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.0536,76,1.6393,0.48181,-116,-13.115,0.49597,97.75,8.1967,0.36654,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.0645,73.5,1.6393,0.4801,-115,-13.115,0.49646,97.75,8.1967,0.36899,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.0757,75,1.6393,0.47961,-115,-13.115,0.49597,98.25,8.1967,0.36874,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.0866,74.75,1.6393,0.47668,-115.5,-13.115,0.49597,96.25,8.1967,0.36679,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.0977,75.5,1.6393,0.48303,-116.25,-13.115,0.49621,98,8.1967,0.37143,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.1086,74.75,1.6393,0.48425,-116,-13.115,0.4967,98,8.1967,0.36459,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.1197,74.75,1.6393,0.47643,-116,-13.115,0.49621,97.25,8.1967,0.36703,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.1307,74.25,1.6393,0.48669,-116.5,3.2794,0.49744,97.75,8.1967,0.36801,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.1417,75.25,1.6393,0.48523,-115.75,3.2794,0.49695,96.5,8.1967,0.36142,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.1526,75,1.6393,0.47937,-114.75,3.2794,0.49621,96.25,-6.5574,0.36703,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.1637,74.5,1.6393,0.48327,-117.5,3.2794,0.49548,97.5,-6.5574,0.37167,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.1747,74.75,1.6393,0.48571,-116.75,3.2794,0.49744,98.25,-6.5574,0.3641,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.1856,76,1.6393,0.4862,-116.25,3.2794,0.49915,96.75,-6.5574,0.37387,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.1971,75.25,1.6393,0.48254,-115.75,3.2794,0.49548,97,-6.5574,0.37118,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.2082,74.75,1.6393,0.48694,-117.5,3.2794,0.49426,97.75,-6.5574,0.36703,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.2186,75,1.6393,0.47937,-116,3.2794,0.49524,96,-6.5574,0.37607,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.2296,74.5,1.6393,0.48034,-116,3.2794,0.4967,98,-6.5574,0.37289,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.2406,74.5,1.6393,0.48254,-115,3.2794,0.49499,97.25,-6.5574,0.3707,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.2517,75.25,1.6393,0.47888,-115.75,3.2794,0.49524,95.25,-6.5574,0.37021,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.2627,74.75,0,0.47912,-115.25,3.2794,0.49719,97,-6.5574,0.37143,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.2736,77,0,0.48791,-114.25,3.2794,0.49744,96.5,-6.5574,0.36703,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.2846,74.75,0,0.48303,-117.25,0,0.49573,98.75,-6.5574,0.37143,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.2958,74.25,0,0.48107,-116,0,0.4967,98.25,11.475,0.37265,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.3066,74.75,0,0.48864,-117.25,0,0.49524,97,11.475,0.3663,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.3176,75.5,0,0.48083,-116.25,0,0.49573,96.75,11.475,0.37021,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.3287,75.25,0,0.48474,-115.25,0,0.49573,97.75,11.475,0.36337,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.3396,74,0,0.48791,-116.75,0,0.49573,98.5,11.475,0.36777,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.3507,74.25,0,0.48987,-117,0,0.49621,97.75,11.475,0.37167,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.3619,74.25,0,0.48571,-114.25,0,0.49597,97.25,11.475,0.36728,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.3723,75,0,0.48596,-115.25,0,0.49621,98,11.475,0.37338,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.3823,75.5,0,0.49109,-116,0,0.49621,98.25,11.475,0.37241,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.3923,74.75,0,0.47839,-115.75,0,0.49621,96.75,11.475,0.36728,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.4024,74.5,0,0.48913,-116.75,0,0.4967,97,11.475,0.36874,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.412,74.75,0,0.48059,-114.75,0,0.49719,97.75,11.475,0.37265,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.422,74.75,1.639,0.49206,-115.25,0,0.49768,97.5,11.475,0.37289,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.4323,75.5,1.639,0.48059,-116,1.6393,0.49695,97.5,11.475,0.37021,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.4424,74.5,1.639,0.47741,-115.75,1.6393,0.49719,97.5,11.475,0.36874,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.4524,76,1.639,0.48913,-116.5,1.6393,0.49597,98,-3.2787,0.37411,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.4623,74.25,1.639,0.48205,-117,1.6393,0.49524,97.75,-3.2787,0.37289,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.472,75,1.639,0.48523,-114.5,1.6393,0.49744,96,-3.2787,0.36972,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.4823,74.25,1.639,0.47912,-116,1.6393,0.49719,98.5,-3.2787,0.36899,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.5029,75,1.639,0.48742,-116.75,1.6393,0.49719,97.75,-3.2787,0.37363,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.5134,75.25,1.639,0.49182,-116.5,1.6393,0.49963,97,-3.2787,0.36801,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.5244,75,1.639,0.48816,-117.25,1.6393,0.49792,98.25,-3.2787,0.37363,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.5344,75.5,1.639,0.49597,-115.5,1.6393,0.50012,97,-3.2787,0.37314,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.5443,74.75,1.639,0.48425,-115.25,1.6393,0.49524,98.25,-3.2787,0.37094,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.5542,74.25,1.639,0.4779,-115.75,1.6393,0.49646,97,-3.2787,0.3685,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.564,75,1.639,0.48767,-117,1.6393,0.49573,97.75,-3.2787,0.37436,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.5743,74.25,-1.6393,0.47692,-115.5,1.6393,0.49524,98.25,-3.2787,0.37851,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.5844,76.5,-1.6393,0.48571,-116.75,-4.919,0.49841,98.75,-3.2787,0.39512,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.5944,75.5,-1.6393,0.47619,-114.5,-4.919,0.50208,100.75,-3.2787,0.40366,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.6045,75,-1.6393,0.48425,-112.75,-4.919,0.50305,101.25,19.668,0.41612,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.6154,76.5,-1.6393,0.49744,-114.5,-4.919,0.50672,106,19.668,0.42662,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.6253,77.5,-1.6393,0.49182,-112.75,-4.919,0.5094,108,19.668,0.43223,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.6351,78.75,-1.6393,0.50232,-111.75,-4.919,0.51477,112.25,19.668,0.43199,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.6453,81,-1.6393,0.49524,-110.75,-4.919,0.50891,115,19.668,0.43004,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
1.6554,83,-1.6393,0.50134,-111.5,-4.919,0.50916,119.5,19.668,0.43053,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34,4.0935e-34
